OS;Target_Type;Target_Method;Job_Runtime;Params;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Operations;Measurement_Value
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Pilot;1;16;87.5
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Pilot;2;3428576;13.95
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Pilot;3;21511872;11.43
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Pilot;4;26251056;10.16
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Pilot;5;29531616;10.13
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Pilot;6;29618944;10.28
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Pilot;7;29171808;10.12
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Pilot;8;29630800;10.14
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Pilot;9;29594064;10.13
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Pilot;10;29626064;10.13
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Warmup;1;29626064;2.95
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Warmup;2;29626064;2.95
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Warmup;3;29626064;2.61
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Warmup;4;29626064;2.25
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Warmup;5;29626064;2.25
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Warmup;6;29626064;2.25
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Actual;1;29626064;2.25
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Actual;2;29626064;2.25
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Actual;3;29626064;2.25
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Actual;4;29626064;2.25
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Actual;5;29626064;2.25
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Actual;6;29626064;2.25
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Actual;7;29626064;2.25
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Actual;8;29626064;2.25
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Actual;9;29626064;2.25
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Actual;10;29626064;2.25
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Actual;11;29626064;2.25
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Actual;12;29626064;2.25
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Actual;13;29626064;2.29
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Actual;14;29626064;2.3
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Overhead;Actual;15;29626064;2.33
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Warmup;1;29626064;10.16
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Warmup;2;29626064;10.15
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Warmup;3;29626064;10.19
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Warmup;4;29626064;10.2
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Warmup;5;29626064;10.32
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Actual;1;29626064;10.88
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Actual;2;29626064;11.33
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Actual;3;29626064;10.37
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Actual;4;29626064;10.18
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Actual;5;29626064;10.21
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Actual;6;29626064;10.13
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Actual;7;29626064;10.14
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Actual;8;29626064;10.14
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Actual;9;29626064;10.17
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Actual;10;29626064;10.58
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Actual;11;29626064;10.61
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Actual;12;29626064;10.36
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Actual;13;29626064;10.14
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Actual;14;29626064;10.17
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Actual;15;29626064;10.19
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Actual;16;29626064;10.22
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Actual;17;29626064;10.17
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Result;1;29626064;8.13
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Result;2;29626064;7.93
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Result;3;29626064;7.96
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Result;4;29626064;7.89
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Result;5;29626064;7.89
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Result;6;29626064;7.89
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Result;7;29626064;7.93
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Result;8;29626064;8.34
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Result;9;29626064;8.36
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Result;10;29626064;8.11
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Result;11;29626064;7.89
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Result;12;29626064;7.93
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Result;13;29626064;7.94
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Result;14;29626064;7.97
Win32NT;LibraryImport;Empty_IntArray_Fixed;.NET 8.0;array=Int32[10];Workload;Result;15;29626064;7.92
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Jitting;1;1;273200
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Jitting;1;1;217000
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Jitting;2;16;16412.5
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Jitting;2;16;15387.5
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Pilot;1;16;37.5
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Pilot;2;8000000;3.52
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Pilot;3;85286944;3.2
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Pilot;4;93820688;2.75
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Pilot;5;109071968;2.75
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Pilot;6;109022112;2.75
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Pilot;7;109047776;2.75
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Pilot;8;108957424;2.75
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Pilot;9;109121552;2.75
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Warmup;1;109121552;2.34
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Warmup;2;109121552;2.06
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Warmup;3;109121552;2.06
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Warmup;4;109121552;2.07
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Warmup;5;109121552;2.07
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Warmup;6;109121552;2.07
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Warmup;7;109121552;2.09
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Warmup;8;109121552;2.07
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Actual;1;109121552;2.07
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Actual;2;109121552;2.06
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Actual;3;109121552;2.06
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Actual;4;109121552;2.06
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Actual;5;109121552;2.09
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Actual;6;109121552;2.06
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Actual;7;109121552;2.06
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Actual;8;109121552;2.06
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Actual;9;109121552;2.07
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Actual;10;109121552;2.06
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Actual;11;109121552;2.06
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Actual;12;109121552;2.06
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Actual;13;109121552;2.06
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Actual;14;109121552;2.06
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Overhead;Actual;15;109121552;2.06
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Warmup;1;109121552;2.76
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Warmup;2;109121552;2.75
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Warmup;3;109121552;2.75
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Warmup;4;109121552;2.75
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Warmup;5;109121552;2.76
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Actual;1;109121552;2.76
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Actual;2;109121552;2.75
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Actual;3;109121552;2.75
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Actual;4;109121552;2.76
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Actual;5;109121552;2.75
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Actual;6;109121552;2.78
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Actual;7;109121552;2.76
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Actual;8;109121552;2.75
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Actual;9;109121552;2.75
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Actual;10;109121552;2.81
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Actual;11;109121552;2.83
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Actual;12;109121552;2.89
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Actual;13;109121552;2.9
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Actual;14;109121552;2.95
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Actual;15;109121552;2.8
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Actual;16;109121552;2.79
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Result;1;109121552;0.7
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Result;2;109121552;0.69
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Result;3;109121552;0.69
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Result;4;109121552;0.69
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Result;5;109121552;0.69
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Result;6;109121552;0.71
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Result;7;109121552;0.7
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Result;8;109121552;0.69
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Result;9;109121552;0.69
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Result;10;109121552;0.74
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Result;11;109121552;0.77
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Result;12;109121552;0.82
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Result;13;109121552;0.83
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Result;14;109121552;0.74
Win32NT;Managed;Empty_IntArray;.NET 6.0;array=Int32[1000];Workload;Result;15;109121552;0.72
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Jitting;1;1;282800
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Jitting;1;1;241400
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Jitting;2;16;14837.5
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Jitting;2;16;14918.75
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Pilot;1;16;50
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Pilot;2;6000000;3.95
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Pilot;3;75862944;3.39
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Pilot;4;88520944;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Pilot;5;103433952;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Pilot;6;103420064;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Pilot;7;103300800;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Pilot;8;103408592;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Warmup;1;103408592;2.74
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Warmup;2;103408592;2.24
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Warmup;3;103408592;2.23
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Warmup;4;103408592;2.22
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Warmup;5;103408592;2.2
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Warmup;6;103408592;2.21
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Warmup;7;103408592;2.23
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Warmup;8;103408592;2.2
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Warmup;9;103408592;2.21
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Warmup;10;103408592;2.25
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Actual;1;103408592;2.21
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Actual;2;103408592;2.2
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Actual;3;103408592;2.21
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Actual;4;103408592;2.21
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Actual;5;103408592;2.22
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Actual;6;103408592;2.23
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Actual;7;103408592;2.2
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Actual;8;103408592;2.21
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Actual;9;103408592;2.2
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Actual;10;103408592;2.2
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Actual;11;103408592;2.2
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Actual;12;103408592;2.2
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Actual;13;103408592;2.2
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Actual;14;103408592;2.2
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Overhead;Actual;15;103408592;2.2
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Warmup;1;103408592;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Warmup;2;103408592;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Warmup;3;103408592;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Warmup;4;103408592;2.91
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Warmup;5;103408592;2.93
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Actual;1;103408592;2.91
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Actual;2;103408592;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Actual;3;103408592;2.93
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Actual;4;103408592;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Actual;5;103408592;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Actual;6;103408592;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Actual;7;103408592;2.92
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Actual;8;103408592;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Actual;9;103408592;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Actual;10;103408592;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Actual;11;103408592;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Actual;12;103408592;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Actual;13;103408592;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Actual;14;103408592;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Actual;15;103408592;2.9
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Result;1;103408592;0.7
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Result;2;103408592;0.7
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Result;3;103408592;0.7
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Result;4;103408592;0.7
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Result;5;103408592;0.7
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Result;6;103408592;0.7
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Result;7;103408592;0.7
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Result;8;103408592;0.7
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Result;9;103408592;0.7
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Result;10;103408592;0.7
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Result;11;103408592;0.7
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Result;12;103408592;0.7
Win32NT;Managed;Empty_IntArray;.NET 8.0;array=Int32[1000];Workload;Result;13;103408592;0.7
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Jitting;1;1;326900
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Workload;Jitting;1;1;235300
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Jitting;2;16;20618.75
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Workload;Jitting;2;16;19737.5
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Workload;Pilot;1;16;131.25
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Workload;Pilot;2;2285728;3.16
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Workload;Pilot;3;94991952;3.16
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Workload;Pilot;4;94927504;3.16
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Workload;Pilot;5;94959520;3.16
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Workload;Pilot;6;94905152;3.16
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Warmup;1;94905152;2.05
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Warmup;2;94905152;2.05
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Warmup;3;94905152;2.04
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Warmup;4;94905152;2.04
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Warmup;5;94905152;2.12
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Warmup;6;94905152;2.04
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Warmup;7;94905152;2.04
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Warmup;8;94905152;2.04
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Warmup;9;94905152;2.05
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Warmup;10;94905152;2.1
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Actual;1;94905152;2.04
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Actual;2;94905152;2.04
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Actual;3;94905152;2.04
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Actual;4;94905152;2.04
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Actual;5;94905152;2.06
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Actual;6;94905152;2.05
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Actual;7;94905152;2.04
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Actual;8;94905152;2.04
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Actual;9;94905152;2.05
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Actual;10;94905152;2.05
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Actual;11;94905152;2.05
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Actual;12;94905152;2.04
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Actual;13;94905152;2.05
Win32NT;Managed;Empty_IntArray;.NET Framework 4.8;array=Int32[1000];Overhead;Actual;14;94905152;2.04
