Category;OS;Target_Type;Target_Method;Job_Runtime;Params;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Operations;Measurement_Value
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;3;540520;463.99
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;4;540520;463.72
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;5;540520;463.31
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;6;540520;463.91
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;7;540520;463.01
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;8;540520;463.53
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;9;540520;461.65
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;10;540520;461.77
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;11;540520;462.12
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;12;540520;463.87
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;13;540520;463.84
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;14;540520;463.88
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;15;540520;463.65
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;1;17587776;12.12
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;2;17587776;12.13
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;3;17587776;12.12
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;4;17587776;12.13
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;5;17587776;12.13
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;6;17587776;12.13
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;7;17587776;12.13
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;8;17587776;12.13
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;9;17587776;12.13
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;10;17587776;12.12
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;11;17587776;12.12
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;12;17587776;12.13
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;13;17587776;12.13
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;14;17587776;12.13
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 6.0;input=Int32[10];Workload;Result;15;17587776;12.12
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;1;17555104;12.23
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;2;17555104;12.22
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;3;17555104;12.23
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;4;17555104;12.22
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;5;17555104;12.23
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;6;17555104;12.23
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;7;17555104;12.23
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;8;17555104;12.23
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;9;17555104;12.23
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;10;17555104;12.22
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;11;17555104;12.23
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;12;17555104;12.23
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;13;17555104;12.22
Arrays_In;Win32NT;FuncPointers;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;14;17555104;12.22
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;1;543251;461.7
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;2;543251;462.07
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;3;543251;461.26
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;4;543251;460.82
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;5;543251;461.04
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;6;543251;460.76
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;7;543251;460.82
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;8;543251;460.89
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;9;543251;460.66
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;10;543251;460.44
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;11;543251;461.7
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;12;543251;461.01
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[1000];Workload;Result;13;543251;461.2
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;1;17413600;12.07
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;2;17413600;12.07
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;3;17413600;12.07
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;4;17413600;12.06
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;5;17413600;12.07
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;6;17413600;12.06
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;7;17413600;12.07
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;8;17413600;12.07
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;9;17413600;12.06
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;10;17413600;12.06
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;11;17413600;12.08
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;12;17413600;12.08
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;13;17413600;12.08
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;14;17413600;12.08
Arrays_In;Win32NT;LibraryImport;SumIntArray;.NET 8.0;input=Int32[10];Workload;Result;15;17413600;12.08
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;1;337328;741.59
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;2;337328;738.32
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;3;337328;739.68
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;4;337328;742.78
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;5;337328;741.06
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;6;337328;741.31
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;7;337328;740.77
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;8;337328;740.58
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;9;337328;741.16
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;10;337328;741.67
Arrays_In;Win32NT;Managed;SumIntArray;.NET 6.0;input=Int32[1000];Workload;Result;11;337328;740.67
